data.programNumber,data.financial.obligations.values.year,data.financial.obligations.values.estimate,data.financial.obligations.values.actual
,,sum,sum
10.134,2022.0,3481098.0,0.0
10.134,2023.0,5518902.0,0.0
10.135,2020.0,0.0,0.0
10.135,2021.0,109000000.0,0.0
10.135,2022.0,437237000.0,0.0
10.135,2023.0,172798000.0,0.0
10.136,2020.0,0.0,0.0
10.136,2021.0,5030000000.0,160218.0
10.136,2022.0,0.0,0.0
10.136,2023.0,0.0,0.0
10.137,2020.0,0.0,0.0
10.137,2021.0,200000000.0,3753764.8
10.137,2022.0,193124775.69,0.0
10.137,2023.0,3121459.51,0.0
10.138,2020.0,0.0,0.0
10.138,2021.0,325570000.0,21460700.95
10.138,2022.0,26313968.55,0.0
10.138,2023.0,50570000.0,0.0
10.139,2020.0,0.0,0.0
10.139,2021.0,20000000.0,20000000.0
10.139,2022.0,3000000.0,0.0
10.139,2023.0,3000000.0,0.0
10.142,2020.0,0.0,0.0
10.142,2021.0,0.0,0.0
10.142,2022.0,200000000.0,0.0
10.142,2023.0,0.0,0.0
10.143,2020.0,0.0,0.0
10.143,2021.0,650000000.0,0.0
10.143,2022.0,0.0,250000000.0
10.143,2023.0,250000000.0,0.0
10.143,2024.0,0.0,0.0
10.144,2020.0,0.0,0.0
10.144,2021.0,0.0,0.0
10.144,2022.0,62000000.0,0.0
10.144,2023.0,13000000.0,0.0
10.145,2020.0,0.0,0.0
10.145,2021.0,25000000.0,15000000.0
10.145,2022.0,10000000.0,0.0
10.145,2023.0,0.0,0.0
10.146,2021.0,0.0,0.0
10.146,2022.0,5365400000.0,6000000.0
10.146,2023.0,4000000.0,0.0
10.146,2024.0,0.0,0.0
10.147,2020.0,0.0,0.0
10.147,2021.0,5709883.0,5709883.0
10.147,2022.0,4500000.0,0.0
10.147,2023.0,5000000.0,0.0
10.148,2021.0,0.0,0.0
10.148,2022.0,750000.0,0.0
10.148,2023.0,0.0,0.0
10.149,2021.0,0.0,0.0
10.149,2022.0,50000000.0,0.0
10.149,2023.0,0.0,0.0
10.153,2016.0,33219000.0,33219000.0
10.153,2017.0,33659000.0,33659000.0
10.153,2018.0,33659000.0,34068000.0
10.153,2019.0,33659000.0,33659000.0
10.153,2020.0,33659000.0,33659000.0
10.153,2021.0,33968000.0,33969000.0
10.153,2022.0,34629000.0,0.0
10.153,2023.0,37060000.0,0.0
10.155,2019.0,0.0,20705000.0
10.155,2020.0,20705000.0,20705000.0
10.155,2021.0,20705000.0,20705000.0
10.155,2022.0,20817000.0,0.0
10.155,2023.0,21501000.0,0.0
10.156,2016.0,1235000.0,1235000.0
10.156,2017.0,1235000.0,981682.0
10.156,2018.0,1109000.0,1223000.0
10.156,2019.0,1235000.0,1235000.0
10.156,2020.0,1235000.0,1235000.0
10.156,2021.0,1235000.0,1235000.0
10.156,2022.0,1235000.0,1235000.0
10.156,2023.0,1235000.0,0.0
10.156,2024.0,1235000.0,0.0
10.162,2016.0,155357000.0,155357000.0
10.162,2017.0,157690000.0,157759000.0
10.162,2018.0,160473000.0,168238000.0
10.162,2019.0,163973000.0,178361511.0
10.162,2020.0,166732000.0,166732000.0
10.162,2021.0,167244000.0,167244000.0
10.162,2022.0,170075000.0,0.0
10.162,2023.0,174679000.0,0.0
10.163,2016.0,17338000.0,17338000.0
10.163,2017.0,17398000.0,63000000.0
10.163,2018.0,65000000.0,34236000.0
10.163,2019.0,36235000.0,36236000.0
10.163,2020.0,54732000.0,54732000.0
10.163,2021.0,57578000.0,60138000.0
10.163,2022.0,62297000.0,0.0
10.163,2023.0,60170000.0,0.0
10.164,2016.0,5216000.0,5216000.0
10.164,2017.0,5246000.0,5246000.0
10.164,2018.0,4254000.0,5246000.0
10.164,2019.0,5246000.0,5246000.0
10.164,2020.0,5246000.0,5246000.0
10.164,2021.0,5279000.0,5279000.0
10.164,2022.0,5840000.0,0.0
10.164,2023.0,5524000.0,0.0
10.165,2016.0,10279000.0,11452000.0
10.165,2017.0,10423000.0,10423000.0
10.165,2018.0,10590000.0,10336000.0
10.165,2019.0,10733000.0,11443073.0
10.165,2020.0,10896000.0,10896000.0
10.165,2021.0,10935000.0,10935000.0
10.165,2022.0,11099000.0,0.0
10.165,2023.0,11388000.0,0.0
10.167,2016.0,2901000.0,2901000.0
10.167,2017.0,3929000.0,3928999.0
10.167,2018.0,2929000.0,3929000.0
10.167,2019.0,4929000.0,4929000.0
10.167,2020.0,3929000.0,3929000.0
10.167,2021.0,3959000.0,3959000.0
10.167,2022.0,4159000.0,0.0
10.167,2023.0,4331000.0,0.0
10.168,2016.0,15000000.0,15000000.0
10.168,2017.0,15000000.0,13965000.0
10.168,2018.0,14010000.0,14010000.0
10.168,2019.0,0.0,0.0
10.168,2020.0,0.0,0.0
10.168,2021.0,0.0,0.0
10.168,2022.0,0.0,0.0
10.168,2023.0,0.0,0.0
10.170,2016.0,3000000.0,3000000.0
10.170,2017.0,4000000.0,64932292.0
10.170,2018.0,83829891.0,83829891.0
10.170,2019.0,90000000.0,79730000.0
10.170,2020.0,79985000.0,79985000.0
10.170,2021.0,180115000.0,180115000.0
10.170,2022.0,80115000.0,77900350.0
10.170,2023.0,85000000.0,0.0
10.170,2024.0,0.0,0.0
10.171,2015.0,11588000.0,11588000.0
10.171,2016.0,11650000.0,0.0
10.171,2017.0,12500000.0,9624274.0
10.171,2018.0,8004210.0,9663279.0
10.171,2019.0,13000000.0,13000000.0
10.171,2020.0,13000000.0,13000000.0
10.171,2021.0,5000000.0,6634000.0
10.171,2022.0,9000000.0,0.0
10.171,2023.0,9000000.0,0.0
10.172,2016.0,15000000.0,15000000.0
10.172,2017.0,15000000.0,13965000.0
10.172,2018.0,14010000.0,14010000.0
10.172,2019.0,0.0,0.0
10.172,2020.0,0.0,0.0
10.172,2021.0,0.0,0.0
10.172,2022.0,0.0,0.0
10.172,2023.0,0.0,0.0
10.173,2016.0,0.0,0.0
10.173,2017.0,0.0,0.0
10.173,2018.0,0.0,2000.0
10.173,2019.0,2000000.0,2000000.0
10.173,2020.0,0.0,0.0
10.173,2021.0,0.0,380297.0
10.173,2022.0,380297.0,380297.0
10.173,2023.0,0.0,0.0
10.173,2024.0,0.0,0.0
10.174,2016.0,0.0,0.0
10.174,2017.0,0.0,1000000.0
10.174,2018.0,993000.0,3000000.0
10.174,2019.0,3000000.0,4000000.0
10.174,2020.0,6000000.0,6000000.0
10.174,2021.0,6000000.0,6000000.0
10.174,2022.0,6500000.0,6500000.0
10.174,2023.0,7500000.0,0.0
10.174,2024.0,0.0,0.0
10.175,2018.0,0.0,0.0
10.175,2019.0,0.0,0.0
10.175,2020.0,5400000.0,5400000.0
10.175,2021.0,29560500.0,29560500.0
10.175,2022.0,52160500.0,58604500.0
10.175,2023.0,61487500.0,0.0
10.175,2024.0,31487500.0,0.0
10.176,2018.0,0.0,0.0
10.176,2019.0,1500000.0,1500000.0
10.176,2020.0,20000000.0,20000000.0
10.176,2021.0,0.0,22000000.0
10.176,2022.0,80000000.0,104950000.0
10.176,2023.0,29000000.0,0.0
10.176,2024.0,25000000.0,0.0
10.177,2021.0,0.0,15300000.0
10.177,2022.0,39715000.0,4461635.0
10.177,2023.0,56215000.0,0.0
10.177,2024.0,0.0,0.0
10.179,2019.0,0.0,0.0
10.179,2020.0,5000000.0,5000000.0
10.179,2021.0,5000000.0,5000000.0
10.179,2022.0,5000000.0,5000000.0
10.179,2023.0,8000000.0,0.0
10.179,2024.0,8000000.0,0.0
10.180,2020.0,0.0,0.0
10.180,2021.0,60000000.0,0.0
10.180,2022.0,54000000.0,0.0
10.180,2023.0,27000000.0,0.0
10.181,2020.0,0.0,0.0
10.181,2021.0,1400000000.0,0.0
10.181,2022.0,162890000.0,0.0
10.181,2023.0,665000000.0,0.0
10.182,2020.0,0.0,0.0
10.182,2021.0,0.0,0.0
10.182,2022.0,300000000.0,0.0
10.182,2023.0,100000000.0,0.0
10.183,2020.0,0.0,0.0
10.183,2021.0,0.0,0.0
10.183,2022.0,350000000.0,0.0
10.183,2023.0,0.0,0.0
10.184,2021.0,0.0,0.0
10.184,2022.0,10000000.0,0.0
10.184,2023.0,15000000.0,0.0
10.185,2021.0,0.0,0.0
10.185,2022.0,10000000.0,0.0
10.185,2023.0,190000000.0,0.0
10.186,2021.0,0.0,0.0
10.186,2022.0,400000000.0,0.0
10.186,2023.0,0.0,0.0
10.187,2022.0,0.0,0.0
10.187,2023.0,189000000.0,0.0
10.187,2024.0,0.0,0.0
10.188,2022.0,0.0,0.0
10.188,2023.0,0.0,0.0
10.188,2024.0,75000000.0,0.0
10.189,2022.0,0.0,0.0
10.189,2023.0,75000000.0,0.0
10.189,2024.0,0.0,0.0
10.190,2022.0,0.0,0.0
10.190,2023.0,400000000.0,0.0
10.190,2024.0,0.0,0.0
10.191,2022.0,0.0,0.0
10.191,2023.0,100000000.0,0.0
10.191,2024.0,0.0,0.0
10.200,2016.0,19968856.0,20712503.0
10.200,2017.0,21010272.0,20162542.0
10.200,2018.0,21349723.0,16703098.0
10.200,2019.0,17718836.0,16789556.0
10.200,2020.0,16790231.0,18068000.0
10.200,2021.0,18068000.0,18068000.0
10.200,2022.0,21742336.0,0.0
10.200,2023.0,0.0,0.0
10.202,2016.0,31920685.0,31920685.0
10.202,2017.0,31849841.0,31849841.0
10.202,2018.0,31888021.0,31888021.0
10.202,2019.0,33802560.0,33802560.0
10.202,2020.0,33802560.0,33802560.0
10.202,2021.0,33802559.0,33802559.0
10.202,2022.0,33802559.0,0.0
10.202,2023.0,33802559.0,0.0
10.203,2016.0,228687214.0,228687214.0
10.203,2017.0,228105022.0,228105022.0
10.203,2018.0,229053592.0,229053592.0
10.203,2019.0,243418712.0,243418712.0
10.203,2020.0,243418711.0,243418711.0
10.203,2021.0,243418711.0,243418711.0
10.203,2022.0,243418711.0,0.0
10.203,2023.0,243418711.0,0.0
10.205,2016.0,50910586.0,50910586.0
10.205,2017.0,50780008.0,50780008.0
10.205,2018.0,50877548.0,50877548.0
10.205,2019.0,54459680.0,54459680.0
10.205,2020.0,69910320.0,69910320.0
10.205,2021.0,68544080.0,68544080.0
10.205,2022.0,68544078.0,0.0
10.205,2023.0,68544080.0,0.0
10.206,2016.0,0.0,0.0
10.206,2017.0,0.0,0.0
10.206,2018.0,0.0,0.0
10.206,2019.0,0.0,0.0
10.206,2020.0,0.0,0.0
10.206,2021.0,0.0,0.0
10.206,2022.0,0.0,0.0
10.206,2023.0,0.0,0.0
10.207,2016.0,3706320.0,3706320.0
10.207,2017.0,3696260.0,3696260.0
10.207,2018.0,2717120.0,3717120.0
10.207,2019.0,3717120.0,3717120.0
10.207,2020.0,3717120.0,3717120.0
10.207,2021.0,3717120.0,3717120.0
10.207,2022.0,3717120.0,0.0
10.207,2023.0,3717120.0,0.0
10.210,2016.0,3103400.0,3103400.0
10.210,2017.0,3099600.0,3099600.0
10.210,2018.0,3099600.0,3046422.0
10.210,2019.0,3043550.0,3043550.0
10.210,2020.0,3110400.0,3110400.0
10.210,2021.0,3100000.0,3100000.0
10.210,2022.0,3100000.0,0.0
10.210,2023.0,0.0,0.0
10.212,2016.0,22880129.0,21813069.0
10.212,2017.0,22206532.0,22893330.0
10.212,2018.0,24209624.0,24558597.0
10.212,2019.0,24289605.0,23660188.0
10.212,2020.0,25475046.0,25475046.0
10.212,2021.0,27988048.0,27988048.0
10.212,2022.0,31000000.0,31000000.0
10.212,2023.0,33760460.0,0.0
10.212,2024.0,0.0,0.0
10.215,2016.0,23147513.0,23147513.0
10.215,2017.0,25297920.0,25297920.0
10.215,2018.0,32770088.0,32770088.0
10.215,2019.0,34667520.0,34667520.0
10.215,2020.0,34667520.0,34667520.0
10.215,2021.0,37478000.0,37478000.0
10.215,2022.0,37478000.0,0.0
10.215,2023.0,42000000.0,0.0
10.216,2016.0,18259934.0,18293606.0
10.216,2017.0,18260989.0,18260989.0
10.216,2018.0,18229184.0,18275686.0
10.216,2019.0,18232059.0,18232059.0
10.216,2020.0,21853028.0,23000000.0
10.216,2021.0,24693760.0,24693760.0
10.216,2022.0,24693760.0,0.0
10.216,2023.0,0.0,0.0
10.217,2016.0,4566840.0,4570425.0
10.217,2017.0,4566840.0,4565475.0
10.217,2018.0,4549875.0,4499761.0
10.217,2019.0,4522025.0,4522025.0
10.217,2020.0,4579200.0,4700000.0
10.217,2021.0,4500000.0,4500000.0
10.217,2022.0,4500000.0,4500000.0
10.217,2023.0,4500000.0,0.0
10.217,2024.0,0.0,0.0
10.219,2016.0,2433375.0,2433375.0
10.219,2017.0,3926101.0,3926101.0
10.219,2018.0,4213797.0,4213797.0
10.219,2019.0,4289919.0,4289919.0
10.219,2020.0,3913289.0,4500000.0
10.219,2021.0,4500000.0,4500000.0
10.219,2022.0,5000000.0,0.0
10.219,2023.0,5500000.0,0.0
10.220,2016.0,945400.0,945400.0
10.220,2017.0,944775.0,944775.0
10.220,2018.0,944775.0,935742.0
10.220,2019.0,930325.0,940400.0
10.220,2020.0,950400.0,950400.0
10.220,2021.0,945000.0,945000.0
10.220,2022.0,1250000.0,1250000.0
10.220,2023.0,1250000.0,0.0
10.220,2024.0,0.0,0.0
10.221,2016.0,3439000.0,3439000.0
10.221,2017.0,3439000.0,3439000.0
10.221,2018.0,3439000.0,3439000.0
10.221,2019.0,3439000.0,3439000.0
10.221,2020.0,4000000.0,4000000.0
10.221,2021.0,3439000.0,3439000.0
10.221,2022.0,4500000.0,0.0
10.221,2023.0,0.0,0.0
10.222,2016.0,4517676.0,4517676.0
10.222,2017.0,4629955.0,4629955.0
10.222,2018.0,4376381.0,4376381.0
10.222,2019.0,4410905.0,4410905.0
10.222,2020.0,4866258.0,4866258.0
10.222,2021.0,4832755.0,4832755.0
10.222,2022.0,4631580.0,0.0
10.222,2023.0,0.0,0.0
10.223,2016.0,8843240.0,8840842.0
10.223,2017.0,8818240.0,8806013.0
10.223,2018.0,8808579.0,8799082.0
10.223,2019.0,8796290.0,8798382.0
10.223,2020.0,10752000.0,11200000.0
10.223,2021.0,10000000.0,10000000.0
10.223,2022.0,14000000.0,14000000.0
10.223,2023.0,15332800.0,0.0
10.223,2024.0,0.0,0.0
10.225,2016.0,8640000.0,8640000.0
10.225,2017.0,8640000.0,8640000.0
10.225,2018.0,8640000.0,8640000.0
10.225,2019.0,3840000.0,3840000.0
10.225,2020.0,4800000.0,4800000.0
10.225,2021.0,4800000.0,4800000.0
10.225,2022.0,4800000.0,0.0
10.225,2023.0,4800000.0,0.0
10.226,2016.0,858500.0,852300.0
10.226,2017.0,847125.0,855255.0
10.226,2018.0,839625.0,858600.0
10.226,2019.0,857250.0,864000.0
10.226,2020.0,864000.0,864000.0
10.226,2021.0,800000.0,800000.0
10.226,2022.0,800000.0,800000.0
10.226,2023.0,864000.0,0.0
10.226,2024.0,0.0,0.0
10.227,2016.0,1675091.0,1674391.0
10.227,2017.0,1668633.0,1670933.0
10.227,2018.0,3513893.0,3519957.0
10.227,2019.0,3514143.0,3532193.0
10.227,2020.0,3532193.0,3800000.0
10.227,2021.0,3800000.0,3800000.0
10.227,2022.0,3800000.0,0.0
10.227,2023.0,0.0,0.0
10.228,2016.0,3066240.0,3065565.0
10.228,2017.0,3064215.0,3065340.0
10.228,2018.0,3065340.0,3060121.0
10.228,2019.0,3066240.0,3066239.0
10.228,2020.0,3066240.0,3066240.0
10.228,2021.0,3066240.0,3066240.0
10.228,2022.0,2000000.0,2000000.0
10.228,2023.0,4787050.0,0.0
10.228,2024.0,0.0,0.0
10.229,2020.0,0.0,0.0
10.229,2021.0,8955000.0,8955000.0
10.229,2022.0,8955000.0,0.0
10.229,2023.0,0.0,0.0
10.230,2020.0,0.0,0.0
10.230,2021.0,0.0,0.0
10.230,2022.0,4000000.0,0.0
10.230,2023.0,5000000.0,0.0
10.231,2020.0,0.0,0.0
10.231,2021.0,2000000.0,2000000.0
10.231,2022.0,2000000.0,0.0
10.231,2023.0,0.0,0.0
10.232,2020.0,0.0,0.0
10.232,2021.0,300000.0,285000.0
10.232,2022.0,285000.0,0.0
10.232,2023.0,0.0,0.0
10.233,2020.0,0.0,0.0
10.233,2021.0,470000.0,470000.0
10.233,2022.0,960000.0,960000.0
10.233,2023.0,920000.0,0.0
10.233,2024.0,0.0,0.0
10.234,2020.0,0.0,0.0
10.234,2021.0,0.0,0.0
10.234,2022.0,25000000.0,0.0
10.234,2023.0,0.0,0.0
10.236,2021.0,0.0,0.0
10.236,2022.0,5000000.0,0.0
10.236,2023.0,5000000.0,0.0
10.237,2021.0,0.0,0.0
10.237,2022.0,245000000.0,0.0
10.237,2023.0,245000000.0,0.0
10.238,2021.0,0.0,0.0
10.238,2022.0,9500000.0,0.0
10.238,2023.0,0.0,0.0
10.239,2021.0,0.0,0.0
10.239,2022.0,1000000.0,0.0
10.239,2023.0,0.0,0.0
10.241,2021.0,0.0,0.0
10.241,2022.0,0.0,0.0
10.241,2023.0,27906480.0,0.0
10.243,2021.0,0.0,0.0
10.243,2022.0,0.0,0.0
10.243,2023.0,15000000.0,0.0
10.244,2021.0,0.0,0.0
10.244,2022.0,0.0,0.0
10.244,2023.0,750000.0,0.0
10.245,2022.0,0.0,0.0
10.245,2023.0,927258.0,0.0
10.245,2024.0,0.0,0.0
10.246,2022.0,0.0,0.0
10.246,2023.0,1900000.0,0.0
10.246,2024.0,1900000.0,0.0
10.250,2016.0,3200000.0,2290023.0
10.250,2017.0,2400000.0,1700000.0
10.250,2018.0,1900000.0,2254304.0
10.250,2019.0,722499.0,1300375.0
10.250,2020.0,2864638.0,0.0
10.250,2021.0,1000000.0,2839993.0
10.250,2022.0,2900000.0,0.0
10.250,2023.0,3190000.0,0.0
10.253,2016.0,4900000.0,3765648.0
10.253,2017.0,3800000.0,3800000.0
10.253,2018.0,3800000.0,1754184.0
10.253,2019.0,1175785.0,1300375.0
10.253,2020.0,2864638.0,0.0
10.253,2021.0,1000000.0,95000.0
10.253,2022.0,97000.0,0.0
10.253,2023.0,100000.0,0.0
10.255,2016.0,600000.0,600000.0
10.255,2017.0,0.0,600000.0
10.255,2018.0,600000.0,600000.0
10.255,2019.0,0.0,934844.0
10.255,2020.0,600000.0,0.0
10.255,2021.0,0.0,0.0
10.255,2022.0,750000.0,0.0
